customer_name,hostname,family,ndi,cbp_cnt,fn_cnt,eox_cnt,psirt_cnt,ccf_cnt,cna_cnt,slg_cnt,siar_cnt
BOA,CAPMDMV01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CAPMDPD01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CAPMDPD01E2,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CAPMDPD01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CAPMSMN01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CAPMSMN01E2,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CAPMSMN01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CAPMSPC01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CAPMSRR01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CAPMSST01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CAPMSST01E2,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CAPMSST01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CAPNCPC01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CAPNCPC01E2,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CAPNCPC01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CAPNCVN01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CAPNCWA01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CAPOMMN01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CAPOMMN01E2,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CAPOMMN01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CAPOMMN02IDE01,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CAPOMPR01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CAPOMPR01E2,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CAPOMWT01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CAPOVWB01R2,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CAPOWPO01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CAPOWPO01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CAPPSPP01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CAPPSPP01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CAPRBPR01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CAPRBPR01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CAPRCMA01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CAPRDCR01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CAPRDPR01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CAPRDPR01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CAPRMPR01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CAPRMPR01E2,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CAPRMPR01E3,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CAPRMPR01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CAPRVPR01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CAPRVPR01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CAPSBPB01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CAPSBPB01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CAPTHPH01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CAPTHPH01R1,3800,0.233436891,1,1,0,0,0,0,0,0
BOA,CAPVCPP01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CAPVEPV01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CAPVEPV01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CAPVEYR01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CAQUIQU01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARAMRM01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARAMRM01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARANCC01MFR02,3800,0.233436891,1,1,0,0,0,0,0,0
BOA,CARANCC01R01,7600,0.352786394,1,3,0,0,0,0,0,0
BOA,CARANCC01R02,7600,0.352786394,1,3,0,0,0,0,0,0
BOA,CARANCC01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CARANCP01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARANCP01E2,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARANCP01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARBCPR01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CARBNBZ01IDE01,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARBNBZ01IDE02,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARBNBZ01R01,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARBNBZ01VAR01,2800,0.286385564,1,1,0,0,0,0,0,0
BOA,CARCKSB01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARCKSB01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARCKWB01R2,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CARCUDC01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CARCUDK01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARCUDK01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARCUTM01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARCUTM01E2,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARCUTM01E3,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARDBRB01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARDBRB01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARDCLR01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CARDCRC01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARDCRC01E2,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARDCRC01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARDCRS01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARDCRS01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARDCWP01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARDCWP01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARDGRG01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARDGRG01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARDLBR01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CARDLRM01E1,C3560,0.22353965,1,1,0,0,0,0,0,0
BOA,CARDLRM01E2,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARDLRM01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CAREBAB01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CAREBFW01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CAREBHB01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CAREBLR01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CAREBPC01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CAREBRB01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CAREBRB01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CAREBRV01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CAREBRV01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CAREBSB01E1,C3560,0.22353965,1,1,0,0,0,0,0,0
BOA,CAREBSB01E2,C3560,0.22353965,1,1,0,0,0,0,0,0
BOA,CAREBSB01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CAREDCK01IDE01,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CAREDCK01R01,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CAREDCK01VAR01,2800,0.286385564,1,1,0,0,0,0,0,0
BOA,CAREDHL01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CAREDHL01E2,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CAREDMT01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CAREDRM01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CAREDRM01E2,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CAREERE01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CAREERE01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARESSB01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARESSB01E2,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARESSB01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARESVN01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CARHEPC01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARHEPC01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARHESS02IDE01,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARHESS02R01,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARHESS02VAR01,2800,0.286385564,1,1,0,0,0,0,0,0
BOA,CARHMMV01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARHMMV01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARHMRB01E1,C3560,0.22353965,1,1,0,0,0,0,0,0
BOA,CARHMRB01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARHPCA01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CARHPRP01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARHPRP01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARIABL01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARIABL01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARIARA01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CARIARF01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARIARF01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARIVAB01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CARIVCC01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARIVCC01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARIVCL01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CARIVCM01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CARIVGT01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CARIVLS01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARIVLS01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARIVMA01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARIVMA01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARIVMC01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARIVMC01E2,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARIVMC01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARIVMG01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARIVMG01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARIVMT01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARIVMT01E2,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARIVMT01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARIVRM01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARIVRM01E2,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARIVRM01R2,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARIVRM02VAR01,3800,0.233436891,2,1,0,0,0,0,0,0
BOA,CARIVRS01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CARIVRX01R2,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CARIVUC01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARIVUC01E2,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARIVUC01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARIVVB01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CARIVVS01IDE01,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARIVVS01IDE02,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARIVVS01R01,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARIVVS01VAR01,3800,0.233436891,1,1,0,0,0,0,0,0
BOA,CARMDRS01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARMDRS01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARMDRV01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CARMDSC01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CARMGRM01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARMGRM01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CAROLRL01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CARPVSS02IDE01,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARPVSS02R01,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARSFLS01IDE01,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARSFLS01IDE02,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARSFLS01R01,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARSFLS01VAR01,3800,0.233436891,1,1,0,0,0,0,0,0
BOA,CARSFRS01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARSFRS01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARSMRS01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARSMRS01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARSVCG01E1,C3560,0.22353965,1,1,0,0,0,0,0,0
BOA,CARSVCG01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARSVDG02BDM01,C3560,0.22353965,1,1,0,0,0,0,0,0
BOA,CARSVDG02BDM02,C3560,0.22353965,1,1,0,0,0,0,0,0
BOA,CARSVDG02R01,3800,0.233436891,1,1,0,0,0,0,0,0
BOA,CARSVDG02R02,3800,0.233436891,1,1,0,0,0,0,0,0
BOA,CARSVDV01IDE01,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARSVDV01IDE02,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARSVDV01R01,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARSVFB01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARSVFB01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARSVGB01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARSVGB01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARSVRM01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARSVRM01E2,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARSVRM01IDE01,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARSVRM01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARSVRS01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARSVRS01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARSVWO01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARSVWO01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CARWHRH01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARWHRH01E2,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CARWHRH01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CASBDHW01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASBDHW01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CASBDND01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASBDND01E2,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASBDND01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CASBDND02IDE01,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASBDND02VAR01,2800,0.286385564,1,1,0,0,0,0,0,0
BOA,CASBDND04IDE01,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASBDSH01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CASBDSH02E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASBDSW01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CASBDSW02E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASBDUP01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CASBTSB01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASBTSB01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CASCABB01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CASCACS01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CASCAEC01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASCAEC01R1,3800,0.233436891,1,1,0,0,0,0,0,0
BOA,CASCAMC01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CASCASC01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASCASC01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CASCASL01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CASCAST01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASCAST01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CASCAVF01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASCAVF01E2,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASCAVF01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CASCAVF02E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASCKAG01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASCKAG01E2,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASCKAG01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CASCKBH01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CASCKCH01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASCKCH01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CASCKHL01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CASCKLS01R2,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CASCKLV01E1,C3560,0.22353965,1,1,0,0,0,0,0,0
BOA,CASCKLV01E2,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASCKLV01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CASCKML01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASCKML01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CASCKMN01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASCKMN01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CASCKPA01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CASCKPS01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CASCKPT01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CASCKSM01IDE01,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASCKSM01R01,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CASCKTP01E1,C3560,0.22353965,1,1,0,0,0,0,0,0
BOA,CASCKTP01E2,C3560,0.22353965,1,1,0,0,0,0,0,0
BOA,CASCKTP01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CASCKWM01IDE01,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASCKWM01IDE02,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASCKWM01R01,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CASCKWM01VAR01,2800,0.286385564,1,1,0,0,0,0,0,0
BOA,CASCLLC01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CASCLSC01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASCLSC01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CASCRCC01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASCRCC01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CASCRGV01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASCRMM01IDE01,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASCRMM01IDE02,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASCRMM01R01,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CASCTAD01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CASCTAP01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASCTAP01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CASCTCE01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CASCTEC01E1,C3560,0.22353965,1,1,0,0,0,0,0,0
BOA,CASCTEC01E2,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASCTEC01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CASCTLC01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CASCVMH01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CASCVSV01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASCVSV01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CASCZHS01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CASCZMB01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASCZMB01R1,3800,0.233436891,0,1,9,0,0,0,0,0
BOA,CASCZMN01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASCZMN01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CASCZPA01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CASCZSA01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CASDCLS01R2,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CASDMAE01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CASDMAE01R2,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CASDMAE02R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CASDMAE02R2,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CASDMAR01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CASDMAW01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CASDMAW01R2,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CASDMAW01R3,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CASDMAW01R4,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CASDMBG01E1,C3560,0.22353965,1,1,0,0,0,0,0,0
BOA,CASDMBG01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CASDMBK01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASDMBK01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CASDMBL01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASDMBL01R1,3800,0.233436891,1,1,0,0,0,0,0,0
BOA,CASDMBT24BDM01,C3560,0.22353965,1,1,0,0,0,0,0,0
BOA,CASDMBT24BDM02,C3560,0.22353965,1,1,0,0,0,0,0,0
BOA,CASDMBT24R01,3800,0.233436891,1,1,0,0,0,0,0,0
BOA,CASDMBT24R02,3800,0.233436891,1,1,0,0,0,0,0,0
BOA,CASDMBT24VAR01,3800,0.233436891,1,1,0,0,0,0,0,0
BOA,CASDMCD01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CASDMCM01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASDMCM01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CASDMCR01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CASDMCS01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CASDMCW01E1,C3560,0.22353965,1,1,0,0,0,0,0,0
BOA,CASDMDM01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASDMDM01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CASDMEC01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASDMEC01E2,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASDMEC01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CASDMEJ01E1,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASDMEJ01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CASDMEV01IDE01,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASDMEV01R01,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CASDMEX06IDE01,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASDMEX06IDE02,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASDMEX06R01,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CASDMEX06VAR01,2800,0.286385564,1,1,0,0,0,0,0,0
BOA,CASDMFZ01BDM01,C3560,0.22353965,1,1,0,0,0,0,0,0
BOA,CASDMFZ01BDM02,C3560,0.22353965,1,1,0,0,0,0,0,0
BOA,CASDMFZ01IDE01,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASDMFZ01IDE02,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASDMFZ01R01,3800,0.233436891,1,1,0,0,0,0,0,0
BOA,CASDMFZ01R02,3800,0.233436891,1,1,0,0,0,0,0,0
BOA,CASDMFZ01VAR01,3800,0.233436891,1,1,0,0,0,0,0,0
BOA,CASDMGD01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CASDMGV01E1,C3560,0.22353965,1,1,0,0,0,0,0,0
BOA,CASDMGV01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CASDMHD01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CASDMHL01E1,C3560,0.22353965,1,1,0,0,0,0,0,0
BOA,CASDMHL01E2,C3560,0.22353965,1,1,0,0,0,0,0,0
BOA,CASDMHL01R1,3800,0.233436891,0,1,0,0,0,0,0,0
BOA,CASDMHP01R1,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CASDMHP01R2,1800,0.177551157,0,1,0,0,0,0,0,0
BOA,CASDMHQ01R01,3800,0.233436891,1,1,0,0,0,0,0,0
BOA,CASDMHQ01R02,3800,0.233436891,1,1,0,0,0,0,0,0
BOA,CASDMHQ01VAR01,3800,0.233436891,2,1,0,0,0,0,0,0
BOA,CASDMHQ01VDM01,C3560,0.22353965,0,1,0,0,0,0,0,0
BOA,CASDMHQ04IDE01,C3560,0.22353965,0,1,0,0,0,0,0,0
